"Fisher_pvalue" "genomic_RC_A" "genomic_RC_B" "transcript_RC_A" "transcript_RC_B"
"10841" NA 29 0 13 6
"10842" NA 0 23 0 6
"10843" 1 22 3 5 0
"10844" 0.120450844418422 18 12 5 10
"10845" NA 0 18 0 16
"10846" 0.323651976953864 35 2 16 3
"10847" 0.106550574514693 23 4 15 9
"10848" 1 36 1 12 0
"10849" NA 0 32 0 18
"10850" 0.551400347372992 1 29 2 17
"10851" 1 6 10 5 10
"10852" 0.59628611490566 25 5 5 2
"10853" NA 0 30 0 26
"10854" 1 1 46 0 6
"10855" 1 37 2 11 0
"10856" 1 9 25 3 8
"10857" NA 0 31 0 10
"10858" 0.561544913242878 22 6 6 0
"10859" 1 5 6 5 4
"10860" 0.623715415019763 5 12 1 7
"10861" 1 31 1 10 0
"10862" NA 0 23 0 13
"10863" 0.392873717320683 23 6 15 1
"10864" 0.724139228969227 22 8 9 5
"10865" NA 0 13 3 10
"10866" NA 21 0 17 0
"10867" NA 42 0 9 0
"10868" 1 12 3 8 3
"10869" 1 12 11 12 10
"10870" NA 0 21 0 19
"10871" 1 6 21 4 17
"10872" 1 5 10 3 7
"10873" 0.754699415767269 11 12 7 10
"10874" 0.163891458526056 6 29 0 14
"10875" NA 38 0 7 0
"10876" 0.237125640364633 9 15 13 9
"10877" NA 17 0 9 1
"10878" 1 5 15 5 14
"10879" 1 36 1 17 0
"10880" NA 19 0 8 0
"10881" NA 0 25 1 21
"10882" NA 26 0 46 0
"10883" 0.301350707134912 12 11 4 9
"10884" NA 0 20 0 11
"10885" 0.50926015928852 5 19 6 14
"10886" 0.423925667828107 31 1 9 1
"10887" NA 0 26 0 2
"10888" 0.492069455665844 11 22 5 6
"10889" NA 26 0 5 0
"10890" 1 27 4 5 0
"10891" 0.268993254557345 19 2 20 6
"10892" 1 5 23 3 13
"10893" NA 0 27 0 32
"10894" 1 2 17 0 5
"10895" 0.0441176470588236 7 5 0 5
"10896" 0.652889722983945 10 18 3 3
"10897" NA 32 0 11 0
"10898" 1 3 10 6 16
"10899" NA 17 0 15 0
"10900" NA 22 0 10 0
"10901" 0.74805013124868 6 7 16 26
"10902" 1 8 14 0 1
"10903" NA 0 22 0 7
"10904" NA 28 0 8 0
"10905" NA 0 8 0 12
"10906" NA 40 0 9 0
"10907" 1 12 21 3 7
"10908" NA 47 0 13 0
"10909" NA 0 20 0 15
"10910" 0.649787611621892 29 5 15 1
"10911" 0.461538461538462 1 17 0 21
"10912" 1 10 6 4 3
"10913" 1 4 20 2 9
"10914" NA 0 29 0 31
"10915" NA 0 21 0 16
"10916" 1 7 13 9 14
"10917" 0.30043119625659 20 10 16 15
"10918" NA 16 0 24 0
"10919" NA 26 0 14 0
"10920" 1 1 36 0 10
"10921" NA 38 0 14 3
"10922" NA 29 0 7 0
"10923" NA 0 20 0 16
"10924" NA 23 0 39 0
"10925" NA 34 0 27 0
"10926" 0.176261168887374 13 8 20 4
"10927" NA 40 0 18 0
"10928" 1 4 19 1 10
"10929" 0.0312252964426877 18 1 3 3
"10930" NA 24 0 9 1
"10931" 1 13 8 10 6
"10932" 0.749981904455054 18 11 12 5
"10933" 0.472716731008859 3 34 5 30
"10934" NA 0 17 1 11
"10935" NA 0 12 0 10
"10936" NA 28 0 27 0
"10937" NA 0 21 0 14
"10938" 1 4 28 1 11
"10939" NA 28 0 13 0
"10940" NA 0 18 0 13
"10941" 0.681405730701083 14 7 7 2
"10942" 0.602683178534572 3 8 1 7
"10943" 1 4 18 1 5
"10944" 0.0800211976682564 30 3 2 2
"10945" 0.235725315971308 4 12 3 25
"10946" 0.747711112023227 13 17 5 10
"10947" 0.664779047426433 13 14 2 4
"10948" 1 4 13 5 20
"10949" 0.0657129920826247 12 2 4 5
"10950" NA 0 25 0 11
"10951" 1 14 4 5 1
"10952" 0.212848522146435 3 21 4 9
"10953" NA 0 28 0 16
"10954" 0.409661835748792 5 3 8 12
"10955" 0.271342806955719 22 2 24 7
"10956" 0.245433000888713 2 29 2 8
"10957" NA 21 0 4 0
"10958" NA 33 0 15 0
"10959" 0.0441274587369436 8 9 5 24
"10960" 0.589984604164978 1 22 2 18
"10961" NA 0 26 0 23
"10962" 0.536134453781513 20 3 12 0
"10963" 1 16 14 13 13
"10964" 0.0892876682350367 2 28 3 7
"10965" NA 0 19 0 8
"10966" NA 16 0 9 0
"10967" NA 21 0 10 0
"10968" NA 20 0 20 1
"10969" 0.0858022601602425 14 4 8 9
"10970" 0.630885946675421 2 21 3 13
"10971" 0.590062111801242 11 9 1 2
"10972" 1 13 1 14 0
"10973" 1 26 1 5 0
"10974" NA 20 0 22 0
"10975" 0.00705561696273772 27 2 5 5
"10976" NA 24 0 10 0
"10977" 0.43893491411567 9 16 2 9
"10978" 0.696397213246 8 19 4 6
"10979" 1 1 10 2 22
"10980" 0.467316341829085 12 7 10 3
"10981" 1 14 11 5 5
"10982" 0.470588235294118 1 23 0 27
"10983" 0.045208566479128 12 19 9 3
"10984" NA 23 0 4 0
"10985" 0.0828780511192342 11 13 2 11
"10986" 0.265427041947635 7 24 5 7
"10987" 0.434080949440534 6 19 2 16
"10988" 1 4 24 1 7
"10989" NA 0 35 0 23
"10990" 0.445641129851656 4 30 1 3
"10991" NA 15 0 11 0
"10992" 0.067964404894327 16 8 3 7
"10993" NA 0 25 0 19
"10994" 1 2 29 0 15
"10995" NA 34 0 7 0
"10996" 1 6 19 9 29
"10997" NA 0 15 0 13
"10998" NA 27 0 20 0
"10999" NA 22 0 17 0
"11000" 1 6 8 9 13
"11001" 1 22 8 8 3
"11002" NA 0 34 0 18
"11003" 1 35 1 7 0
"11004" NA 0 24 3 15
"11005" 0.387096774193548 1 11 0 19
"11006" 0.344612831454937 23 2 12 3
"11007" 1 22 5 6 1
"11008" NA 0 19 0 19
"11009" 1 1 21 0 13
"11010" 0.616904834296139 12 4 9 1
"11011" 0.0689655172413793 1 20 3 6
"11012" NA 0 10 0 14
"11013" NA 0 26 0 6
"11014" NA 0 25 0 18
"11015" 1 2 42 0 9
"11016" 1 16 5 17 6
"11017" NA 22 0 7 0
"11018" NA 17 0 9 0
"11019" NA 0 32 0 12
"11020" NA 0 32 0 3
"11021" 0.14729697547035 6 5 1 7
"11022" 0.493506493506494 1 39 1 15
"11023" NA 15 0 13 0
"11024" 0.248830213903743 29 2 2 1
"11025" 0.106950384562764 12 13 1 8
"11026" 0.555750082065872 4 25 0 10
"11027" 1 12 21 3 4
"11028" NA 0 12 0 7
"11029" NA 0 29 0 18
"11030" 0.198770523217489 17 15 4 10
"11031" NA 20 0 5 0
"11032" NA 0 28 0 12
"11033" NA 0 25 0 7
"11034" 0.731674128962962 16 6 21 5
"11035" 0.191950464396285 4 9 6 3
"11036" 0.651340996168583 2 13 4 11
"11037" NA 0 29 0 12
"11038" NA 16 0 23 2
"11039" 1 7 20 2 6
"11040" 0.237743976309059 4 8 8 5
"11041" NA 44 0 18 0
"11042" 0.564608524802369 17 9 13 11
"11043" 1 10 1 15 3
"11044" 1 26 3 9 0
"11045" 1 13 1 14 1
"11046" NA 36 0 4 0
"11047" 0.0353699222011314 20 11 16 1
"11048" 0.6 12 12 3 1
"11049" 1 6 10 4 7
"11050" NA 0 27 0 15
"11051" 1 15 1 14 1
"11052" 0.335227272727273 26 5 1 1
"11053" NA 0 35 0 16
"11054" 0.742166301298462 19 7 12 6
"11055" NA 31 0 15 0
"11056" 0.0271548784929666 13 10 13 1
"11057" 1 11 4 14 6
"11058" 1 1 17 2 18
"11059" 1 20 1 14 0
"11060" 0.277763975155279 13 6 6 0
"11061" NA 19 0 25 0
"11062" 0.709399332591769 8 15 5 6
"11063" NA 50 0 3 0
"11064" 0.472002708323258 13 7 6 7
"11065" NA 0 20 2 6
"11066" 0.0934218994335996 17 12 7 14
"11067" 1 5 29 2 14
"11068" NA 0 24 0 18
"11069" NA 39 0 14 0
"11070" NA 0 22 0 16
"11071" 0.162663423532989 2 14 4 6
"11072" 0.693905419194251 4 21 4 13
"11073" NA 22 0 16 0
"11074" NA 0 28 1 12
"11075" 1 25 11 15 7
"11076" 1 2 40 3 39
"11077" 0.303918113624977 15 11 10 3
"11078" 1 15 14 9 9
"11079" 0.648356290569573 27 4 15 1
"11080" 1 7 12 4 6
"11081" 0.720095329851427 13 19 5 5
"11082" NA 0 32 0 17
"11083" 0.530434782608696 1 15 2 7
"11084" NA 0 31 0 8
"11085" 0.130170690186748 31 3 15 5
"11086" 1 1 11 3 19
"11087" 0.660228536758014 2 14 4 14
"11088" NA 0 28 0 4
"11089" 1 8 23 3 8
"11090" 0.718818010349664 4 8 9 12
"11091" 1 26 3 16 2
"11092" 1 6 21 4 17
"11093" NA 25 0 12 2
"11094" NA 22 0 10 0
"11095" 1 2 30 0 6
"11096" 0.708945527236382 10 10 6 4
"11097" 1 18 7 4 1
"11098" 0.575083844588749 25 11 20 6
"11099" 1 2 26 1 8
"11100" 1 11 4 5 1
"11101" 0.302431610942249 31 4 15 0
"11102" 0.208533471534028 1 13 5 14
"11103" NA 0 26 1 28
"11104" 1 1 19 0 8
"11105" 1 12 6 8 3
"11106" NA 29 0 19 0
"11107" NA 39 0 7 0
"11108" 1 1 29 0 8
"11109" NA 11 0 10 0
"11110" 1 3 14 3 12
"11111" NA 18 0 22 0
"11112" 0.00897602707425301 7 22 14 8
"11113" 0.171919416635768 1 15 5 11
"11114" NA 0 18 0 7
"11115" NA 0 21 0 9
"11116" NA 0 25 0 19
"11117" 1 8 23 6 15
"11118" NA 15 0 8 0
"11119" 0.129181078662741 17 4 17 12
"11120" NA 25 0 18 0
"11121" 0.599555061179088 3 13 1 15
"11122" 0.455079718205414 12 11 7 3
"11123" 1 20 6 25 7
"11124" NA 16 0 11 0
"11125" 0.553488372093023 3 30 0 12
"11126" 0.245077461269365 8 12 7 3
"11127" NA 0 23 0 18
"11128" 0.586021505376344 20 2 9 2
"11129" 0.523460410557185 24 2 6 1
"11130" 1 16 4 25 8
"11131" 1 46 2 10 0
"11132" 0.704078391784374 20 6 9 4
"11133" NA 0 20 0 14
"11134" 0.3561872909699 10 1 11 4
"11135" NA 29 0 16 0
"11136" 0.13353889943074 17 5 13 0
"11137" 0.451164273542664 3 34 5 25
"11138" 1 1 26 0 21
"11139" 1 28 1 11 0
"11140" 0.704115684093437 4 9 5 16
"11141" NA 0 28 0 10
"11142" 0.693637187911872 19 7 6 3
"11143" NA 14 0 14 0
"11144" NA 22 0 23 1
"11145" NA 13 0 10 0
"11146" 0.402352288103251 23 7 11 1
"11147" 1 29 2 12 0
"11148" NA 0 35 0 7
"11149" NA 22 0 22 0
"11150" 1 12 5 5 3
"11151" 0.0475708268447325 12 8 11 25
"11152" 1 18 1 11 1
"11153" 1 1 29 0 4
"11154" 1 8 2 8 2
"11155" 1 31 5 18 2
"11156" 0.294809047089359 11 12 3 8
"11157" 1 16 7 9 5
"11158" 1 28 2 17 1
"11159" NA 0 15 0 14
"11160" 0.50328791310641 17 11 6 7
"11161" NA 26 0 5 0
"11162" 0.263966644695779 12 17 13 9
"11163" 0.217887233548574 22 8 10 9
"11164" NA 29 0 12 0
"11165" 0.0567238590873255 36 10 5 6
"11166" 1 16 12 4 2
"11167" NA 21 0 11 0
"11168" 1 17 23 2 2
"11169" 0.34625322997416 22 1 19 3
"11170" 1 2 17 1 13
"11171" 1 11 30 2 7
"11172" 0.537414965986395 30 2 17 0
"11173" 0.257053490685368 10 14 16 10
"11174" 1 3 44 0 12
"11175" 1 3 19 0 2
"11176" NA 0 29 0 13
"11177" 0.781673583494911 17 12 17 9
"11178" NA 30 0 12 0
"11179" NA 0 20 0 7
"11180" 0.122113584356147 10 8 5 0
"11181" 1 6 19 3 11
"11182" 1 13 4 10 3
"11183" NA 0 22 0 15
"11184" 1 20 2 8 0
"11185" NA 0 20 0 3
"11186" NA 30 0 16 0
"11187" NA 0 17 0 15
"11188" NA 19 0 8 0
"11189" 0.198863636363636 13 2 18 0
"11190" 1 15 10 6 4
"11191" 0.553093964858671 4 23 0 9
"11192" 1 19 6 8 2
"11193" 0.0369866517912767 26 6 7 8
"11194" NA 12 0 19 0
"11195" 0.251270468661773 2 16 2 4
"11196" NA 0 20 0 8
"11197" NA 16 0 25 0
"11198" NA 0 26 0 16
"11199" 0.601518026565465 2 20 2 10
"11200" 1 10 10 4 3
"11201" 1 13 9 12 8
"11202" NA 26 0 16 0
"11203" 1 15 15 3 2
"11204" 0.439603004549119 20 3 15 5
"11205" 0.198679608358664 14 6 14 1
"11206" 0.159485341799306 20 7 20 2
"11207" NA 0 35 0 5
"11208" NA 13 0 22 0
"11209" NA 29 0 9 0
"11210" NA 0 19 1 14
"11211" 0.773439019797038 16 13 13 8
"11212" NA 0 17 0 8
"11213" 0.389846743295019 10 13 5 2
"11214" 0.376847290640394 22 1 5 1
"11215" 1 21 3 21 2
"11216" NA 0 26 0 23
"11217" 0.183203270159792 10 6 10 1
"11218" 1 21 7 2 1
"11219" 0.382605991010784 9 30 8 15
"11220" 1 11 16 5 9
"11221" 0.759829592636987 6 22 8 21
"11222" 0.439720139930035 6 10 3 11
"11223" NA 8 0 11 0
"11224" NA 29 0 9 0
"11225" 0.348172806386181 4 21 3 6
"11226" 1 24 3 13 2
"11227" NA 0 34 0 10
"11228" 0.692238382270325 4 24 3 13
"11229" 0.244678078592707 14 21 10 7
"11230" 0.684902637405847 20 5 14 2
"11231" NA 0 26 0 31
"11232" 0.68181557940195 5 16 2 11
"11233" 1 11 10 19 17
"11234" NA 26 0 15 0
"11235" 1 1 6 0 5
"11236" NA 23 0 10 0
"11237" 0.0284321548763141 9 27 4 1
"11238" 1 9 3 20 6
"11239" 0.190150261637676 8 10 1 7
"11240" NA 0 33 0 8
"11241" 0.642058274688685 2 28 3 20
"11242" NA 15 0 12 2
"11243" NA 0 41 0 8
"11244" NA 0 42 0 15
"11245" 1 4 23 1 12
"11246" NA 0 29 0 22
"11247" 1 31 2 22 1
"11248" 0.0445913938050848 32 3 11 6
"11249" 1 22 4 4 0
"11250" 0.649150611431144 43 4 25 1
"11251" 0.311260134552355 7 22 0 6
"11252" 1 20 3 21 2
"11253" 1 1 33 0 8
"11254" NA 0 26 0 21
"11255" NA 20 0 11 2
"11256" 1 23 1 22 2
"11257" 0.412476414122688 14 9 3 5
"11258" 0.526956521739131 14 3 8 0
"11259" 0.374110953058322 15 1 18 4
"11260" NA 0 20 0 7
"11261" 1 19 2 16 2
"11262" 0.244438264738599 13 2 13 7
"11263" 1 1 32 0 13
"11264" NA 23 0 10 0
"11265" 1 29 2 12 0
"11266" NA 30 0 12 0
"11267" 0.54506824885182 11 7 21 9
"11268" 0.263871520038503 4 19 6 10
"11269" 1 21 6 11 3
"11270" 0.347986386840613 9 6 13 18
"11271" 0.470588235294118 15 1 18 0
"11272" 0.608510638297872 3 21 1 23
"11273" 1 26 2 23 1
"11274" 0.253470488365125 8 21 5 5
"11275" NA 0 37 0 10
"11276" 0.567040301189356 21 4 4 2
"11277" 0.628339140534263 24 2 14 2
"11278" 0.355865134951279 36 2 20 3
"11279" NA 25 0 11 0
"11280" 1 1 17 0 5
"11281" 1 25 4 17 3
"11282" 0.579329383518258 12 14 14 11
"11283" NA 0 23 0 19
"11284" 0.332000865849721 21 15 5 8
"11285" 1 18 12 3 2
"11286" NA 18 0 17 0
"11287" NA 0 25 0 14
"11288" NA 0 26 0 14
"11289" 0.17745995423341 12 2 6 5
"11290" NA 0 28 1 3
"11291" 1 11 6 7 3
"11292" 0.596816976127321 6 18 2 3
"11293" NA 24 0 12 0
"11294" 0.426399703374119 13 12 5 2
"11295" 0.369500088749371 16 8 11 11
"11296" 1 11 2 19 3
"11297" 1 22 25 11 14
"11298" 0.282377428307123 4 26 0 18
"11299" 1 32 1 15 0
"11300" NA 47 0 15 0
"11301" 0.341877884599693 14 16 9 5
"11302" 0.329497524298551 2 25 3 12
"11303" NA 19 0 26 0
"11304" 1 37 3 9 0
"11305" NA 20 0 14 0
"11306" NA 19 0 39 0
"11307" NA 32 0 6 1
"11308" 0.250073373387894 25 2 21 6
"11309" NA 29 0 15 0
"11310" NA 0 35 0 21
"11311" NA 0 18 0 6
"11312" 0.148855257051513 4 15 1 24
"11313" 0.69808479451134 5 17 3 19
"11314" 0.060163507989595 14 7 1 5
"11315" 1 29 9 5 1
"11316" 1 15 11 3 2
"11317" NA 0 47 0 1
"11318" NA 0 16 0 17
"11319" 0.716114337372257 14 7 7 5
"11320" NA 29 0 6 0
"11321" 0.153983307028506 37 3 5 2
"11322" NA 0 31 0 5
"11323" 0.648356290569573 26 5 15 1
"11324" NA 23 0 13 0
"11325" 0.559270516717325 18 2 28 1
"11326" 0.736557287502148 19 9 13 4
"11327" 0.547783251231527 17 1 10 2
"11328" NA 0 23 0 13
"11329" 0.1210827156224 8 15 1 11
"11330" 0.0155121852563454 10 18 7 1
"11331" 0.295056945721082 10 19 6 5
"11332" NA 22 0 13 0
"11333" 0.4794877603643 9 6 7 9
"11334" 1 15 15 4 3
"11335" 1 17 7 14 5
"11336" 0.15207104118243 28 1 18 4
"11337" NA 0 11 0 9
"11338" 1 5 16 7 19
"11339" NA 0 29 0 13
"11340" 0.655151231170369 26 3 14 3
"11341" NA 19 0 6 0
"11342" NA 17 0 26 0
"11343" 1 2 35 0 7
"11344" 0.667088190757421 8 22 3 5
"11345" 0.083217981582005 13 14 2 10
"11346" NA 0 21 0 22
"11347" 1 5 17 3 13
"11348" 0.613272786956998 19 3 17 1
"11349" 0.748777421777989 18 7 13 7
"11350" 1 7 10 4 4
"11351" 0.622102231291114 1 18 3 22
"11352" NA 21 0 6 0
"11353" 1 21 9 7 3
"11354" 0.18361137873333 19 1 16 5
"11355" 1 10 11 4 4
"11356" 1 1 29 0 9
"11357" 0.685622914349277 4 17 3 9
"11358" 0.411664362715233 14 10 13 16
"11359" NA 0 23 0 11
"11360" NA 17 0 16 0
"11361" 1 19 2 12 2
"11362" 0.060712813756292 11 8 8 0
"11363" 0.664967176577084 7 24 3 6
"11364" 0.685575008646395 20 6 7 3
"11365" 1 1 21 0 19
"11366" 1 29 2 11 0
"11367" 1 1 22 0 12
"11368" 0.0235753593700398 14 21 15 5
"11369" 0.548717948717949 18 4 6 0
"11370" 0.124903952872876 1 40 2 10
"11371" NA 0 23 0 16
"11372" 0.45013299801712 10 11 3 8
"11373" 1 21 11 5 2
"11374" NA 0 7 0 15
"11375" NA 26 0 26 0
"11376" 0.576813655761024 2 15 1 20
"11377" 1 7 6 8 6
"11378" NA 25 0 8 0
"11379" NA 0 24 0 13
"11380" NA 0 30 0 15
"11381" 0.11132265731185 18 7 17 1
"11382" 0.526101136896101 24 7 14 7
"11383" 1 39 4 20 1
"11384" 1 22 1 10 0
"11385" 0.275099262620533 1 27 2 13
"11386" NA 26 0 23 0
"11387" 1 17 1 10 1
"11388" NA 38 0 13 0
"11389" 1 1 18 1 12
"11390" 0.515384615384615 1 27 1 11
"11391" 0.281423804226919 19 1 9 2
"11392" 0.2723034767446 8 6 5 10
"11393" 1 8 26 2 7
"11394" NA 27 0 29 0
"11395" NA 27 0 12 0
"11396" 1 2 21 0 9
"11397" NA 0 30 0 14
"11398" 0.227715179045484 2 51 2 14
"11399" 1 6 17 1 2
"11400" 1 26 1 14 0
"11401" 0.737428373868863 13 11 6 7
"11402" 1 5 40 1 15
"11403" NA 24 0 24 0
"11404" 0.546118935374494 14 16 6 12
"11405" NA 28 0 12 0
"11406" 1 2 17 1 7
"11407" 0.196053558844257 31 1 11 2
"11408" 1 28 1 19 1
"11409" 0.0863508473467251 21 3 7 5
"11410" 0.392639206712433 11 6 3 4
"11411" NA 0 23 0 8
"11412" 0.756769597236442 16 12 8 8
"11413" NA 17 0 17 3
"11414" 0.687963802502833 9 17 2 8
"11415" 0.0987241422024031 10 10 1 7
"11416" NA 14 0 10 0
"11417" NA 0 21 0 13
"11418" NA 0 24 0 17
"11419" 0.634208950115513 9 16 1 5
"11420" NA 26 0 16 0
"11421" 0.702966138960407 24 7 11 2
"11422" NA 0 32 0 18
"11423" 0.647937411095306 5 23 1 11
"11424" 0.394216767214479 4 12 4 5
"11425" 0.746330075314761 20 7 13 6
"11426" NA 20 0 10 0
"11427" 0.0935828877005347 3 13 0 18
"11428" NA 0 27 0 5
"11429" 1 17 4 9 1
"11430" 0.321153253160654 3 34 2 9
"11431" 1 1 23 1 12
"11432" 0.391146146019717 28 8 5 3
"11433" 0.650316995767909 22 8 7 1
"11434" NA 10 0 7 0
"11435" 1 2 28 1 14
"11436" NA 0 29 2 21
"11437" 1 4 22 1 7
"11438" 1 27 5 5 0
"11439" 0.374683992314693 16 11 2 4
"11440" NA 12 0 23 0
"11441" 1 1 23 0 2
"11442" 1 31 2 6 0
"11443" NA 0 24 0 14
"11444" 0.185295640468054 15 6 8 9
"11445" NA 32 0 7 0
"11446" NA 0 22 0 18
"11447" 0.396822086268694 6 17 1 9
"11448" NA 18 0 9 0
"11449" 0.728207102870176 31 6 16 4
"11450" 0.526315789473684 1 11 1 26
"11451" NA 0 11 0 17
"11452" 0.417448595801355 6 16 4 5
"11453" 0.348052165389626 3 24 3 9
"11454" NA 32 0 27 0
"11455" 1 7 20 2 8
"11456" NA 0 22 0 4
"11457" NA 0 27 0 4
"11458" NA 34 0 10 0
"11459" NA 0 22 0 26
"11460" NA 0 29 0 11
"11461" 0.0351141579705078 22 6 10 11
"11462" NA 0 15 0 26
"11463" 1 24 1 11 0
"11464" NA 31 0 6 0
"11465" 1 17 8 6 3
"11466" 1 19 19 7 7
"11467" NA 0 30 0 15
"11468" NA 0 17 0 9
"11469" 0.517062310885067 4 13 11 19
"11470" NA 0 16 0 14
"11471" 1 11 10 10 11
"11472" NA 0 28 0 19
"11473" 0.441376101651408 7 14 2 9
"11474" NA 16 0 10 0
"11475" NA 27 0 15 0
"11476" NA 0 31 0 5
"11477" 0.452851496329757 17 2 3 1
"11478" 0.0209111421141207 20 4 14 13
"11479" NA 0 26 0 16
"11480" 0.102639296187683 13 4 17 0
"11481" NA 30 0 23 0
"11482" 0.639910813823857 15 5 7 1
"11483" 0.29327669484216 9 20 0 5
"11484" NA 28 0 6 0
"11485" 1 1 24 0 7
"11486" 0.220398298897866 21 6 16 1
"11487" 0.0952632112581076 6 18 8 7
"11488" NA 0 22 0 7
"11489" NA 0 40 0 12
"11490" 0.199275362318841 2 9 0 13
"11491" 0.512012012012012 10 1 25 1
"11492" NA 12 0 16 0
"11493" NA 0 19 0 16
"11494" NA 19 0 13 0
"11495" NA 18 0 18 0
"11496" 0.704396559093571 28 11 9 2
"11497" 1 26 1 10 0
"11498" 1 17 2 6 1
"11499" 0.0227958661093148 28 4 5 5
"11500" 1 2 22 0 9
"11501" NA 0 29 0 7
"11502" 0.285709695806469 31 7 10 5
"11503" NA 24 0 2 0
"11504" 1 3 10 6 14
"11505" 1 9 19 1 1
"11506" 0.0654192876785171 30 9 9 9
"11507" NA 23 0 21 0
"11508" NA 0 31 0 25
"11509" 1 19 2 6 0
"11510" 1 17 12 13 8
"11511" 1 1 33 0 5
"11512" 0.184243775548123 11 1 10 6
"11513" 0.67429743626339 9 29 3 6
"11514" 1 4 22 2 17
"11515" 0.245332175423361 1 32 2 14
"11516" NA 22 0 6 0
"11517" 1 11 18 6 9
"11518" 1 30 2 28 2
"11519" NA 20 0 23 0
"11520" NA 0 28 1 14
"11521" 0.507457959737085 27 13 7 6
"11522" 0.0442936596218021 10 8 13 1
"11523" 0.592047323071295 18 17 14 9
"11524" NA 26 0 20 0
"11525" NA 0 30 0 24
"11526" 1 29 1 20 0
"11527" 0.34126909001557 10 17 9 7
"11528" NA 9 0 10 4
"11529" 0.222826086956522 3 10 0 11
"11530" 0.220197215553253 5 10 3 21
"11531" 1 23 11 4 2
"11532" 1 17 8 8 4
"11533" NA 38 0 11 0
"11534" 1 5 12 3 10
"11535" NA 0 36 0 21
"11536" NA 23 0 26 0
"11537" 0.386694386694387 19 14 2 4
"11538" NA 13 0 11 0
"11539" NA 29 0 18 0
"11540" 0.00346873772852219 33 2 5 5
"11541" 1 3 20 1 8
"11542" 1 16 10 11 6
"11543" 0.284873949579832 4 20 0 11
"11544" NA 0 20 0 8
"11545" 1 7 1 8 0
"11546" 1 1 22 0 18
"11547" NA 22 0 10 0
"11548" NA 26 0 16 0
"11549" NA 0 23 0 10
"11550" NA 0 21 9 10
"11551" 0.573758036236119 33 1 24 2
"11552" 0.532019704433497 19 1 8 1
"11553" NA 19 0 9 0
"11554" 1 30 2 9 1
"11555" 0.499212221846066 14 7 8 7
"11556" 1 26 1 11 0
"11557" 0.707380718243029 10 7 10 4
"11558" 0.0658199790569089 14 11 6 0
"11559" 0.022071367505287 22 4 10 10
"11560" 1 8 17 5 10
"11561" NA 55 0 18 0
"11562" NA 20 0 21 0
"11563" NA 0 25 0 12
"11564" 0.701939162602201 3 21 5 20
"11565" 1 23 1 3 0
"11566" NA 28 0 13 0
"11567" 1 1 36 0 5
"11568" NA 26 0 18 0
"11569" 0.13455211832977 21 2 16 7
"11570" 0.41810633144966 4 14 5 7
"11571" 0.17641605664384 24 5 12 7
"11572" 1 18 7 6 2
"11573" 1 19 7 10 3
"11574" 0.597381950323127 3 24 2 8
"11575" 0.491013076480262 10 4 13 10
"11576" NA 0 19 0 4
"11577" NA 0 30 0 2
"11578" 0.302982126987262 3 15 1 22
"11579" 1 18 12 8 6
"11580" 1 22 7 1 0
"11581" 0.726485349211431 5 20 4 22
"11582" 1 1 26 2 42
"11583" NA 0 44 0 30
"11584" NA 27 0 2 0
"11585" 1 23 2 24 2
"11586" NA 0 19 0 6
"11587" NA 0 34 0 14
"11588" 1 12 7 6 4
"11589" 0.476578266822169 20 14 4 5
"11590" NA 22 0 18 0
"11591" NA 0 28 0 11
"11592" 0.712977298767065 17 9 6 5
"11593" NA 22 0 12 0
"11594" 1 1 38 0 8
"11595" 1 8 12 6 8
"11596" 0.320095401296736 14 9 6 9
"11597" NA 18 0 9 0
"11598" NA 15 0 16 1
"11599" 1 6 17 1 4
"11600" 0.661851561944069 32 4 13 3
"11601" 1 13 7 8 4
"11602" 0.504504504504505 2 20 0 15
"11603" NA 0 23 0 16
"11604" 0.320917556211674 22 2 10 3
"11605" 1 4 9 3 8
"11606" NA 24 0 3 0
"11607" NA 0 24 0 16
"11608" 0.300844782491056 4 16 8 12
"11609" 0.33976833976834 4 15 1 17
"11610" NA 24 0 10 0
"11611" 1 5 41 2 13
"11612" NA 0 32 0 10
"11613" NA 0 35 0 28
"11614" 1 6 16 5 15
"11615" 0.196833278333114 18 10 15 3
"11616" 0.597381950323127 24 3 8 2
"11617" NA 33 0 12 0
"11618" NA 0 26 0 12
"11619" 0.196602052590248 6 33 4 7
"11620" 1 6 20 6 17
"11621" 1 23 11 4 1
"11622" 0.180036902861864 3 15 9 15
"11623" NA 28 0 16 0
"11624" 0.488966318234611 20 2 20 0
"11625" 0.677616747181965 5 9 3 11
"11626" 0.712934977824371 16 5 20 4
"11627" 0.707120582120582 17 6 14 3
"11628" 0.0938728680018944 5 22 8 10
"11629" 0.39021499034336 23 3 11 4
"11630" 1 9 12 3 3
"11631" NA 0 19 0 12
"11632" NA 0 21 0 16
"11633" 0.258001106973395 9 11 8 3
"11634" NA 25 0 24 0
"11635" 0.378334843451123 4 22 1 18
"11636" NA 0 10 0 6
"11637" 1 32 1 15 0
"11638" NA 0 2 1 7
"11639" 1 38 2 17 1
"11640" 1 19 3 20 3
"11641" 1 27 3 15 1
"11642" 1 28 5 5 0
"11643" NA 27 0 10 0
"11644" 0.0292616594928343 9 5 4 14
"11645" 0.605590386729958 18 17 11 15
"11646" 0.177957031869352 33 6 14 0
"11647" 1 28 3 12 1
"11648" 0.730016642504494 10 19 5 7
"11649" 1 3 14 2 10
