"Fisher_pvalue" "genomic_RC_A" "genomic_RC_B" "transcript_RC_A" "transcript_RC_B"
"12390" 0.264167739217521 9 4 7 9
"12391" NA 7 0 13 3
"12392" NA 13 0 41 2
"12393" 0.742055737606349 6 10 7 15
"12394" 1 9 2 9 2
"12395" NA 10 0 28 0
"12396" 0.712436377630486 9 2 38 15
"12397" NA 0 11 0 16
"12398" NA 0 15 0 15
"12399" NA 0 13 2 12
"12400" NA 0 10 0 21
"12401" NA 0 14 0 40
"12402" 0.630277336159689 13 1 19 4
"12403" NA 0 17 0 28
"12404" 1 4 17 3 10
"12405" 1 1 8 3 32
"12406" NA 7 0 38 0
"12407" NA 0 19 0 35
"12408" NA 16 0 44 0
"12409" NA 0 13 0 18
"12410" NA 17 0 15 0
"12411" NA 0 23 0 27
"12412" NA 0 24 0 20
"12413" 0.0670731707317073 2 9 0 30
"12414" NA 0 22 3 11
"12415" 1 4 2 14 11
"12416" 0.325195411951026 7 5 17 27
"12417" 0.441176470588235 1 14 0 19
"12418" NA 18 0 44 0
"12419" NA 25 0 18 2
"12420" NA 18 0 20 2
"12421" NA 0 13 3 19
"12422" 0.27716789619598 5 5 17 40
"12423" NA 8 0 19 5
"12424" 1 1 5 6 34
"12425" 1 10 1 11 0
"12426" NA 0 17 0 35
"12427" 0.269835297856629 2 11 8 15
"12428" 0.5006722445229 5 9 11 11
"12429" NA 17 0 22 3
"12430" NA 14 0 31 0
"12431" 1 15 5 12 3
"12432" 1 3 10 7 18
"12433" 0.0328502415458937 13 1 7 7
"12434" NA 0 13 0 40
"12435" 1 1 10 5 24
"12436" NA 12 0 21 1
"12437" 1 10 9 5 6
"12438" NA 16 0 22 0
"12439" NA 0 22 0 23
"12440" NA 16 0 18 0
"12441" NA 0 13 2 12
"12442" NA 9 0 14 2
"12443" 0.199318855467964 5 11 14 11
"12444" NA 14 0 17 1
"12445" NA 8 0 11 0
"12446" NA 9 0 22 0
"12447" 1 12 2 15 2
"12448" NA 15 0 35 0
"12449" 0.643365169680959 12 1 22 5
"12450" 0.00883995037220844 4 17 0 44
"12451" NA 0 11 2 19
"12452" 0.340425531914894 1 15 0 31
"12453" NA 10 0 28 0
"12454" NA 0 16 0 24
"12455" 0.488172043010753 15 2 14 0
"12456" 1 2 16 6 32
"12457" NA 0 11 0 42
"12458" 1 4 11 7 22
"12459" 1 5 3 17 14
"12460" NA 31 0 22 0
"12461" NA 0 19 0 28
"12462" NA 8 0 45 0
"12463" NA 0 15 0 34
"12464" NA 19 0 11 0
"12465" NA 0 10 3 16
"12466" 1 18 2 19 1
"12467" NA 0 9 0 23
"12468" NA 19 0 31 0
"12469" NA 15 0 15 0
"12470" NA 12 0 33 0
"12471" 0.576813655761024 20 1 15 2
"12472" NA 0 14 0 34
"12473" NA 0 10 0 35
"12474" NA 14 0 21 0
"12475" 0.341649341649342 1 19 3 16
"12476" NA 4 0 20 0
"12477" NA 18 0 25 2
"12478" NA 11 0 29 0
"12479" 0.438433276030607 11 6 13 3
"12480" NA 0 13 2 25
"12481" 0.0470156792737438 9 8 4 16
"12482" NA 7 0 22 0
"12483" 0.0495391705069124 2 7 1 54
"12484" 0.717110608533721 4 7 10 24
"12485" NA 11 0 25 2
"12486" 0.122612619837925 6 2 19 28
"12487" NA 22 0 34 0
"12488" NA 0 14 0 36
"12489" NA 0 20 0 39
"12490" 0.164182424916574 9 9 13 4
"12491" NA 8 0 26 0
"12492" 0.274509803921568 13 1 37 0
"12493" NA 0 20 0 14
"12494" NA 0 13 0 57
"12495" NA 0 14 0 43
"12496" 0.292938098796207 11 5 33 7
"12497" NA 16 0 32 0
"12498" 1 2 13 3 13
"12499" 0.501996215541814 4 11 11 15
"12500" NA 5 0 17 0
"12501" NA 9 0 56 0
"12502" 1 2 8 7 25
"12503" 0.333333333333333 1 14 0 30
"12504" 1 14 1 34 2
"12505" NA 20 0 24 1
"12506" 0.489878542510121 1 10 1 27
"12507" 0.605616605616606 2 6 3 17
"12508" NA 0 12 0 17
"12509" 0.744862065399354 5 14 8 29
"12510" NA 15 0 14 6
"12511" 0.746211506278247 9 5 15 11
"12512" 0.378288836779037 18 1 23 5
"12513" NA 0 9 0 31
"12514" NA 26 0 13 0
"12515" NA 26 0 14 0
"12516" NA 18 0 35 0
"12517" NA 0 9 2 9
"12518" 0.386694386694387 4 14 2 19
"12519" 0.219985044698495 1 8 8 14
"12520" NA 17 0 17 1
"12521" 0.573456133146458 10 11 18 13
"12522" NA 9 0 14 0
"12523" 0.466758005428648 8 2 29 17
"12524" NA 15 0 11 4
"12525" NA 0 8 0 61
"12526" NA 19 0 13 0
"12527" NA 9 0 47 0
"12528" NA 0 12 0 15
"12529" NA 16 0 22 0
"12530" 0.158198480242093 6 9 8 35
"12531" NA 0 27 0 13
"12532" NA 0 10 2 45
"12533" NA 31 0 34 0
"12534" NA 0 16 0 14
"12535" 1 7 6 12 13
"12536" NA 0 22 0 19
"12537" 1 8 3 15 4
"12538" NA 14 0 30 0
"12539" NA 11 0 15 0
"12540" 0.659322605746764 11 1 28 7
"12541" NA 27 0 15 0
"12542" 0.704842672584608 4 12 4 17
"12543" 1 1 7 2 22
"12544" NA 4 0 45 0
"12545" NA 0 15 0 32
"12546" 1 25 2 51 3
"12547" NA 13 0 27 0
"12548" 0.195698924731183 2 12 0 17
"12549" NA 11 0 35 0
"12550" NA 11 0 22 0
"12551" 0.675830287621166 3 10 3 15
"12552" NA 0 13 0 13
"12553" 0.53781512605042 10 2 3 2
"12554" 0.132219604483473 7 4 6 13
"12555" NA 7 0 14 0
"12556" NA 14 0 15 0
"12557" 0.0541532890476854 8 6 11 30
"12558" 0.329013018294431 8 4 20 23
"12559" NA 0 2 3 10
"12560" 1 1 5 4 17
"12561" NA 10 0 6 0
"12562" NA 13 0 31 3
"12563" NA 0 14 0 15
"12564" 1 11 3 6 1
"12565" 0.094990276197019 2 5 35 18
"12566" 0.599555061179088 13 3 15 1
"12567" 0.720676010998592 12 5 17 5
"12568" 1 7 1 14 2
"12569" NA 5 0 21 0
"12570" 1 3 10 7 20
"12571" NA 0 30 1 20
"12572" NA 0 15 0 26
"12573" NA 0 13 0 33
"12574" 1 11 1 27 4
"12575" NA 18 0 35 0
"12576" NA 0 12 1 22
"12577" NA 13 0 27 2
"12578" 0.329740296061317 6 2 35 5
"12579" 0.444641959593662 2 18 6 23
"12580" NA 0 6 0 44
"12581" NA 12 0 24 0
"12582" NA 5 0 18 0
"12583" NA 15 0 31 1
"12584" NA 0 7 0 31
"12585" 1 24 3 29 4
"12586" NA 15 0 35 0
"12587" NA 0 10 5 15
"12588" NA 0 13 0 23
"12589" NA 0 20 0 23
"12590" NA 0 16 0 8
"12591" NA 6 0 27 2
"12592" 1 13 6 16 6
"12593" NA 0 4 0 21
"12594" NA 0 7 0 54
"12595" 1 3 3 16 13
"12596" NA 0 14 3 18
"12597" 0.71613139438501 7 17 5 8
"12598" NA 14 0 28 0
"12599" 0.106438975270637 12 2 26 18
"12600" NA 0 16 0 23
"12601" 1 4 7 5 12
"12602" NA 24 0 50 0
"12603" NA 0 20 0 26
"12604" 0.691355084543939 6 4 6 6
"12605" NA 0 18 0 28
"12606" NA 0 20 0 33
"12607" 0.194444444444444 1 6 0 29
"12608" NA 0 9 2 25
"12609" NA 0 11 0 25
"12610" 0.66448928645725 4 4 6 12
"12611" NA 14 0 47 0
"12612" 1 2 8 1 9
"12613" NA 9 0 12 0
"12614" NA 16 0 21 0
"12615" NA 0 9 0 24
"12616" NA 13 0 14 0
"12617" NA 0 7 0 30
"12618" NA 20 0 17 0
"12619" 1 6 6 20 20
"12620" NA 11 0 42 0
"12621" NA 0 13 0 36
"12622" NA 11 0 31 0
"12623" 0.471676768270383 2 13 8 25
"12624" NA 11 0 10 0
"12625" NA 0 19 0 15
"12626" 0.692451494007033 4 5 10 22
"12627" 0.618047196994566 19 3 16 1
"12628" NA 10 0 17 0
"12629" NA 0 14 0 46
"12630" 0.62605445762748 11 12 26 38
"12631" NA 0 19 0 19
"12632" NA 0 13 0 19
"12633" 0.128109133801733 3 6 19 10
"12634" 0.445651396427887 8 2 18 12
"12635" 1 1 12 2 22
"12636" 0.131221719457014 4 4 1 8
"12637" NA 14 0 22 2
"12638" NA 0 8 2 25
"12639" 0.258472624729819 2 9 9 13
"12640" 0.0497737556561086 10 2 40 0
"12641" 0.00918062474139275 3 17 8 5
"12642" NA 0 6 0 28
"12643" NA 15 0 22 0
"12644" 0.769743750705639 6 9 24 45
"12645" 0.0363636363636363 3 5 0 14
"12646" NA 0 9 0 9
"12647" NA 29 0 65 7
"12648" NA 0 12 0 13
"12649" 0.586388007440639 20 1 16 2
"12650" NA 15 0 25 0
"12651" 0.564553093964859 13 2 19 1
"12652" 1 1 20 0 15
"12653" NA 0 11 0 32
"12654" 1 9 3 12 4
"12655" NA 0 16 0 28
"12656" NA 0 18 1 15
"12657" NA 0 11 0 39
"12658" NA 0 9 0 31
"12659" 0.412059862995768 2 20 5 17
"12660" 0.181161584276156 4 10 13 11
"12661" NA 0 8 0 27
"12662" 0.697183517359283 3 8 8 29
"12663" NA 12 0 43 0
"12664" NA 0 20 0 48
"12665" NA 8 0 21 0
"12666" NA 0 11 1 76
"12667" NA 0 16 0 37
"12668" 0.295295931558445 8 4 11 15
"12669" NA 0 7 0 11
"12670" NA 14 0 21 0
"12671" 0.0270538693786747 7 8 17 3
"12672" NA 18 0 30 0
"12673" 1 14 1 31 3
"12674" NA 0 15 0 25
"12675" NA 0 22 3 33
"12676" 1 12 1 18 1
"12677" NA 0 15 0 24
"12678" NA 19 0 6 0
"12679" 0.0467019874975472 4 13 1 30
"12680" 0.666404937948483 7 3 19 5
"12681" 1 7 3 24 14
"12682" NA 8 0 14 0
"12683" NA 0 7 0 13
"12684" 0.133297703004402 6 3 15 28
"12685" 0.320917556211674 10 3 22 2
"12686" 0.288183700942322 3 10 11 13
"12687" NA 0 18 0 17
"12688" NA 17 0 24 0
"12689" 0.555282584934653 8 8 13 19
"12690" 0.421052631578947 7 1 11 0
"12691" 1 26 1 33 1
"12692" NA 0 11 0 24
"12693" 0.579362170087977 1 17 2 13
"12694" 0.0858022601602424 10 4 8 14
"12695" NA 0 16 0 10
"12696" NA 16 0 25 0
"12697" NA 14 0 40 0
"12698" NA 0 10 0 32
"12699" NA 9 0 20 0
"12700" NA 10 0 16 0
"12701" 0.622102231291114 3 22 1 18
"12702" NA 0 14 0 6
"12703" NA 0 15 0 22
"12704" NA 0 10 0 20
"12705" 1 17 1 30 1
"12706" 0.753803574322308 7 7 15 12
"12707" NA 14 0 41 1
"12708" 0.301012033962921 10 2 26 14
"12709" 0.118279569892473 2 9 0 20
"12710" NA 0 22 0 37
"12711" 0.0881974846670456 13 11 28 8
"12712" 0.607282351731935 15 2 29 2
"12713" 0.334437775387711 9 3 26 3
"12714" NA 4 0 11 4
"12715" 0.508771929824561 3 1 14 2
"12716" NA 17 0 26 0
"12717" NA 10 0 15 0
"12718" NA 13 0 19 0
"12719" NA 0 9 0 19
"12720" NA 12 0 56 0
"12721" NA 0 16 0 21
"12722" NA 16 0 31 3
"12723" NA 0 12 0 33
"12724" 0.559497377088151 6 10 22 22
"12725" NA 0 11 2 19
"12726" NA 5 0 24 0
"12727" NA 14 0 26 3
"12728" 0.166825879287885 1 26 4 19
"12729" NA 0 10 0 32
"12730" NA 22 0 24 1
"12731" NA 0 17 0 14
"12732" NA 11 0 20 0
"12733" NA 0 16 0 29
"12734" 0.544092823962384 17 5 21 10
"12735" NA 11 0 36 1
"12736" NA 0 16 1 39
"12737" 0.601063829787234 2 21 1 24
"12738" 1 10 16 21 33
"12739" NA 0 10 0 12
"12740" 0.4794877603643 8 6 7 10
"12741" 0.248669989686873 10 8 12 20
"12742" NA 11 0 56 0
"12743" 1 3 1 17 9
"12744" NA 0 10 0 18
"12745" 0.000274939493286226 2 15 22 11
"12746" 1 4 8 3 9
"12747" 1 11 3 6 2
"12748" NA 0 17 0 8
"12749" NA 0 8 1 18
"12750" 0.0487971536957188 23 1 18 7
"12751" 0.231781860441549 13 6 13 14
"12752" NA 0 14 0 28
"12753" NA 10 0 37 0
"12754" 0.17827657378741 2 2 2 13
"12755" NA 15 0 18 0
"12756" 0.353072853072853 8 3 15 2
"12757" NA 0 8 0 28
"12758" NA 0 14 0 29
"12759" 0.743823668227187 15 6 20 6
"12760" 0.00164367633845991 4 5 43 3
"12761" NA 11 0 19 0
"12762" NA 0 19 0 43
"12763" 0.670520268117334 1 13 8 38
"12764" NA 0 10 0 15
"12765" 1 12 1 38 5
"12766" NA 12 0 10 0
"12767" 0.232766828798238 1 10 9 20
"12768" NA 0 13 0 31
"12769" NA 0 18 0 29
"12770" 0.612535612535613 2 8 2 15
"12771" NA 12 0 16 0
"12772" NA 0 13 0 14
"12773" 0.375412214458931 11 9 20 9
"12774" NA 0 15 0 23
"12775" 0.421644905101629 4 10 6 6
"12776" NA 0 5 3 51
"12777" NA 0 7 0 19
"12778" NA 0 8 0 18
"12779" 0.744811239747632 10 5 16 12
"12780" NA 10 0 26 0
"12781" 0.500103404518939 6 10 10 9
"12782" 1 6 10 12 18
"12783" NA 17 0 17 0
"12784" 1 1 5 4 16
"12785" 0.431106458156121 2 7 11 15
"12786" NA 17 0 15 1
"12787" 0.495703517198928 11 3 21 12
"12788" NA 0 20 0 33
"12789" 1 1 13 0 10
"12790" 0.431753980775598 6 4 21 7
"12791" 0.767637294690227 9 9 13 17
"12792" 1 15 1 27 1
"12793" 0.590062111801242 2 9 1 11
"12794" NA 0 10 0 52
"12795" NA 11 0 31 0
"12796" NA 0 10 3 12
"12797" NA 0 22 0 19
"12798" 1 20 1 16 0
"12799" NA 0 29 0 17
"12800" 0.450695514749744 6 4 22 8
"12801" 0.0764028242289112 5 6 2 15
"12802" NA 0 19 0 12
"12803" 0.759687862859964 7 7 22 17
"12804" 0.208984468002186 8 8 8 19
"12805" 0.78915432734839 11 8 24 21
"12806" 0.544187284061686 11 4 31 19
"12807" 0.140638340167439 3 17 14 27
"12808" NA 9 0 39 0
"12809" NA 0 24 0 58
"12810" NA 0 28 0 19
"12811" 0.160746498119994 2 16 8 18
"12812" NA 16 0 15 0
"12813" 1 11 10 9 8
"12814" NA 0 5 0 29
"12815" NA 0 18 0 24
"12816" NA 0 9 11 26
"12817" 0.318181818181818 6 1 15 0
"12818" NA 14 0 42 0
"12819" NA 0 17 0 8
"12820" 0.781726444877104 5 17 18 45
"12821" NA 8 0 31 0
"12822" 0.349859632395784 9 3 17 2
"12823" 0.018790252482822 11 9 22 3
"12824" NA 13 0 25 0
"12825" NA 20 0 20 4
"12826" NA 12 0 16 1
"12827" 0.302829060851578 6 10 11 7
"12828" 0.296296296296296 7 1 19 0
"12829" 1 6 1 23 3
"12830" 0.719206929001781 4 5 16 27
"12831" NA 0 28 0 19
"12832" 0.670547521937956 4 10 3 14
"12833" 0.628069038165465 17 1 22 3
"12834" 0.0619008733846476 7 5 5 17
"12835" NA 0 12 0 26
"12836" NA 0 16 0 12
"12837" NA 20 0 33 0
"12838" NA 0 10 0 14
"12839" 0.534871043001181 4 17 11 26
"12840" 0.252412503425707 7 9 3 13
"12841" 0.028769126426673 2 13 19 21
"12842" NA 0 11 1 29
"12843" NA 0 13 0 42
"12844" NA 20 0 33 0
"12845" NA 13 0 19 2
"12846" 0.360552730547169 1 5 12 14
"12847" NA 15 0 28 0
"12848" NA 0 10 0 22
"12849" NA 22 0 21 0
"12850" 1 4 7 9 19
"12851" NA 0 7 0 16
"12852" NA 0 15 0 26
"12853" NA 18 0 18 2
"12854" NA 7 0 20 0
"12855" NA 0 14 0 14
"12856" NA 6 0 39 0
"12857" NA 11 0 25 0
"12858" NA 0 17 0 12
"12859" NA 0 9 0 25
"12860" NA 15 0 31 0
"12861" NA 0 6 0 26
"12862" NA 0 24 0 7
"12863" NA 17 0 18 0
"12864" NA 11 0 24 0
"12865" NA 0 9 0 50
"12866" 0.214520637226922 3 11 21 28
"12867" NA 0 9 0 7
"12868" 0.392047441583045 11 4 22 3
"12869" NA 0 10 7 34
"12870" NA 0 13 0 28
"12871" 1 2 7 3 14
"12872" 0.456081081081081 12 5 19 4
"12873" NA 10 0 20 0
"12874" 0.0733570931567641 8 9 30 11
"12875" NA 12 0 15 0
"12876" 1 7 10 11 14
"12877" NA 0 13 0 31
"12878" NA 0 13 0 33
"12879" 0.0705128205128205 9 2 29 0
"12880" 0.208333333333333 1 9 0 38
"12881" 0.0115904508535149 8 9 32 7
"12882" 1 10 3 25 10
"12883" 0.311012235817575 5 7 14 9
"12884" NA 0 5 0 16
"12885" NA 11 0 42 0
"12886" NA 0 25 0 32
"12887" NA 7 0 24 0
"12888" 1 3 12 4 16
"12889" NA 0 10 0 8
"12890" 1 12 3 27 7
"12891" NA 0 5 3 31
"12892" 1 13 5 23 11
"12893" NA 9 0 35 0
"12894" NA 12 0 17 0
"12895" NA 0 24 1 23
"12896" NA 0 14 0 16
"12897" 1 12 3 14 3
"12898" 0.478260869565217 10 1 12 0
"12899" NA 18 0 26 0
"12900" NA 9 0 30 3
"12901" NA 0 13 3 25
"12902" NA 0 18 0 24
"12903" 0.0741964005590257 5 3 5 18
"12904" 0.659360999033208 1 11 5 26
"12905" NA 0 27 2 20
"12906" NA 12 0 31 0
"12907" 0.0329687306884192 1 16 6 9
"12908" NA 0 17 0 26
"12909" NA 14 0 25 0
"12910" NA 0 18 0 23
"12911" 1 3 8 6 18
"12912" NA 14 0 10 0
"12913" 0.212848522146435 4 9 3 21
"12914" 1 1 14 1 8
"12915" NA 0 14 0 27
"12916" NA 0 17 0 19
"12917" NA 0 16 0 31
"12918" NA 0 16 0 36
"12919" 0.209373110596692 9 7 8 15
"12920" 0.66448928645725 4 6 4 12
"12921" NA 23 0 60 0
"12922" 0.151025807310568 8 3 11 15
"12923" NA 0 15 0 28
"12924" NA 13 0 36 0
"12925" NA 16 0 22 0
"12926" NA 14 0 25 3
"12927" NA 11 0 44 0
"12928" NA 17 0 52 3
"12929" NA 0 10 7 25
"12930" 0.711010821067747 4 11 5 19
"12931" NA 13 0 41 0
"12932" 0.630897317298797 19 1 25 3
"12933" 1 2 17 3 32
"12934" NA 24 0 18 0
"12935" NA 19 0 22 1
"12936" NA 14 0 42 0
"12937" 0.372841648829211 13 6 51 14
"12938" 0.646569646569647 19 2 15 3
"12939" 0.60146194184014 18 2 9 2
"12940" NA 12 0 13 0
"12941" 0.184067147437396 5 4 22 5
"12942" NA 23 0 42 0
"12943" NA 0 15 0 14
"12944" 0.699850074962519 4 10 6 9
"12945" NA 9 0 5 0
"12946" NA 0 12 0 27
"12947" NA 18 0 39 0
"12948" NA 0 8 0 31
"12949" NA 0 8 0 37
"12950" 0.496596120532592 7 4 17 18
"12951" NA 4 0 18 0
"12952" NA 0 12 0 44
"12953" 1 1 13 4 28
"12954" NA 9 0 18 1
"12955" NA 0 15 0 19
"12956" 0.261910980519671 6 5 24 8
"12957" 0.721023359288098 4 10 8 13
"12958" NA 0 16 0 32
"12959" NA 12 0 18 0
"12960" 1 6 3 18 11
"12961" NA 0 24 0 20
"12962" 1 1 20 2 26
"12963" 0.431239736169067 5 9 7 5
"12964" 1 10 3 21 6
"12965" NA 13 0 28 0
"12966" 0.738520945862436 5 9 12 14
"12967" NA 0 7 0 48
"12968" NA 19 0 31 1
"12969" 0.728696250660451 11 3 25 11
"12970" NA 19 0 38 13
"12971" 1 1 14 2 27
"12972" 0.177797434763379 1 8 5 7
"12973" NA 15 0 29 0
"12974" NA 25 0 21 0
"12975" NA 0 7 3 17
"12976" NA 0 12 0 22
"12977" 1 5 6 8 12
"12978" NA 8 0 36 0
"12979" 1 14 3 12 3
"12980" 1 4 5 10 10
"12981" NA 0 20 0 8
"12982" NA 24 0 10 0
"12983" NA 0 13 0 14
"12984" NA 7 0 13 0
"12985" NA 7 0 13 0
"12986" NA 22 0 23 0
"12987" NA 13 0 28 2
"12988" NA 16 0 27 0
"12989" NA 7 0 28 0
"12990" NA 10 0 36 0
"12991" NA 7 0 18 0
"12992" 0.226165160168628 6 4 21 5
"12993" NA 16 0 10 1
"12994" NA 0 9 0 46
"12995" NA 5 0 18 0
"12996" NA 11 0 40 0
"12997" NA 21 0 22 0
"12998" NA 0 13 0 52
"12999" NA 0 21 0 43
"13000" NA 0 13 1 30
"13001" 1 1 10 2 25
"13002" NA 16 0 32 0
"13003" 0.314097945408212 4 7 19 15
"13004" 0.510973525852673 7 5 33 15
"13005" NA 10 0 25 1
"13006" 1 12 3 8 3
"13007" NA 0 15 0 42
"13008" NA 14 0 16 0
"13009" 1 14 2 22 4
"13010" NA 0 13 0 19
"13011" NA 0 20 0 15
"13012" NA 17 0 16 0
"13013" 0.637154150197628 13 6 5 1
"13014" NA 11 0 29 0
"13015" 0.436299303113954 2 5 23 25
"13016" NA 20 0 27 0
"13017" NA 20 0 33 0
"13018" NA 14 0 27 0
"13019" 0.482423707501088 5 10 9 9
"13020" NA 17 0 24 0
"13021" NA 0 12 1 13
"13022" NA 17 0 5 0
"13023" NA 0 16 0 28
"13024" 1 6 5 17 14
"13025" NA 0 13 0 35
"13026" 0.49221955334443 6 6 20 11
"13027" NA 28 0 12 0
"13028" 0.434877047691693 3 8 8 9
"13029" 0.476190476190476 9 2 11 0
"13030" NA 0 11 0 19
"13031" NA 0 16 0 23
"13032" NA 0 20 0 26
"13033" 1 20 1 37 2
"13034" 0.0464875376957056 2 17 10 16
"13035" 0.450047789889661 16 9 21 18
"13036" 0.627850410459106 8 1 13 5
"13037" NA 19 0 19 0
"13038" NA 16 0 21 1
"13039" 0.7613127738098 11 6 17 12
"13040" NA 6 0 11 10
"13041" NA 12 0 25 0
"13042" 1 1 11 2 27
"13043" NA 0 15 1 26
"13044" 0.744378947655633 10 4 23 14
"13045" NA 0 9 0 24
"13046" NA 0 16 0 28
"13047" NA 14 0 27 0
"13048" 0.256698808131197 4 22 14 32
"13049" NA 16 0 51 1
"13050" 0.0724090036966057 6 7 21 6
"13051" NA 0 21 0 18
"13052" NA 18 0 25 1
"13053" 0.741053623144836 13 6 12 8
"13054" NA 12 0 19 0
"13055" NA 25 0 24 0
"13056" NA 0 12 0 26
"13057" 1 12 4 18 7
"13058" NA 6 0 19 0
"13059" 1 9 12 9 13
"13060" NA 0 5 0 32
"13061" NA 14 0 21 1
"13062" NA 0 5 11 29
"13063" NA 12 0 51 0
"13064" NA 15 0 41 0
"13065" 0.100478468899521 2 14 3 3
"13066" 0.197667957356796 3 10 18 21
"13067" 0.192715164968217 5 1 23 27
"13068" NA 15 0 44 4
"13069" 0.496263822458383 6 13 6 25
"13070" NA 14 0 35 0
"13071" 0.328185328185328 3 15 1 19
"13072" NA 0 7 0 8
"13073" 1 1 8 2 11
"13074" NA 11 0 26 0
"13075" NA 10 0 38 0
"13076" NA 0 9 0 43
"13077" NA 0 11 0 24
"13078" 0.754910317215317 10 8 15 9
"13079" 0.169129720853859 4 2 22 2
"13080" 0.283559026873106 7 6 20 7
"13081" NA 9 0 31 0
"13082" NA 0 16 0 23
"13083" 0.407407407407407 10 1 16 0
"13084" 1 6 1 27 3
"13085" NA 9 0 13 0
"13086" NA 0 9 0 27
"13087" NA 0 14 1 15
"13088" 1 7 9 7 10
"13089" 0.114228958133408 17 6 20 18
"13090" 1 1 10 3 21
"13091" NA 18 0 17 0
"13092" 0.249533039760527 5 7 11 5
"13093" 0.727906622971853 14 5 19 5
"13094" NA 0 15 0 41
"13095" NA 17 0 56 0
"13096" 1 1 10 6 30
"13097" NA 0 9 0 31
"13098" NA 0 10 0 9
"13099" 1 6 6 10 9
"13100" NA 13 0 33 1
"13101" NA 0 6 3 21
"13102" 0.644814904763557 13 1 23 4
"13103" 0.459459459459459 1 16 0 20
"13104" NA 0 13 0 16
"13105" 1 5 9 10 16
"13106" 0.287905943078357 3 8 14 14
"13107" NA 0 13 0 27
"13108" NA 26 0 28 0
"13109" NA 12 0 27 0
"13110" 0.61484593837535 5 1 8 4
"13111" 0.380804953560371 2 8 5 7
"13112" 0.0862619190663423 4 5 4 23
"13113" NA 2 0 17 1
"13114" 1 11 1 8 1
"13115" NA 0 9 2 18
"13116" NA 17 0 23 1
"13117" NA 12 0 14 0
"13118" NA 0 17 4 38
"13119" 1 12 5 25 13
"13120" NA 0 13 0 25
"13121" NA 0 21 0 12
"13122" NA 0 10 0 35
"13123" NA 0 15 0 42
"13124" 1 15 1 21 2
"13125" NA 12 0 18 0
"13126" 0.787572297228424 13 9 27 15
"13127" 1 16 3 27 5
"13128" 0.215384615384615 6 2 17 1
"13129" 0.649563368603616 1 9 6 22
"13130" 1 8 6 13 9
"13131" 0.0143899995323742 7 14 17 6
"13132" 0.151379410556274 7 9 4 17
"13133" 0.677561963435156 6 15 2 10
"13134" NA 0 14 0 11
"13135" NA 9 0 25 0
"13136" 0.265234242825064 2 13 2 42
"13137" NA 0 12 0 24
"13138" 0.543868491286272 4 17 10 27
"13139" NA 0 15 0 20
"13140" 1 12 2 19 3
"13141" NA 8 0 22 0
"13142" 0.106060606060606 13 2 30 0
"13143" NA 22 0 22 0
"13144" 0.720003506877633 8 4 34 12
"13145" 1 4 16 4 16
"13146" NA 0 17 0 36
"13147" NA 12 0 16 0
"13148" NA 20 0 15 0
"13149" NA 0 13 0 33
"13150" 0.10537084398977 7 3 5 11
"13151" NA 12 0 25 2
"13152" NA 0 7 0 44
"13153" 0.651773575577802 6 1 19 7
"13154" 1 3 13 2 11
"13155" 1 11 2 18 3
"13156" NA 17 0 19 0
"13157" 0.262328428952306 2 7 15 17
"13158" NA 9 0 46 0
"13159" NA 13 0 14 0
"13160" 1 3 4 14 17
"13161" 1 13 1 40 4
"13162" NA 16 0 39 0
"13163" 1 3 8 6 17
"13164" NA 0 20 0 34
"13165" 0.733147309290992 15 3 28 8
"13166" NA 11 0 47 0
"13167" NA 0 8 9 36
"13168" 1 10 10 7 6
"13169" NA 0 18 0 41
"13170" 0.284614726566508 7 5 25 8
"13171" NA 0 21 0 13
"13172" NA 17 0 10 8
"13173" NA 0 13 0 26
"13174" 0.28698752228164 12 3 20 1
"13175" 0.22864038222315 3 19 13 32
"13176" NA 0 18 0 28
"13177" NA 0 7 0 8
"13178" NA 12 0 23 0
"13179" NA 7 0 26 0
"13180" 1 13 6 34 16
"13181" NA 0 8 0 35
"13182" NA 11 0 12 0
"13183" NA 17 0 20 1
"13184" 1 12 10 22 16
"13185" 1 14 1 22 2
"13186" NA 8 0 19 0
"13187" NA 0 8 3 20
"13188" NA 14 0 21 0
"13189" NA 14 0 15 2
"13190" 0.175286281590388 8 6 7 15
"13191" 0.228476084538376 15 2 12 6
"13192" 1 5 5 16 17
"13193" NA 0 14 0 8
"13194" 1 5 5 18 14
"13195" NA 0 10 0 42
"13196" 1 4 1 19 8
"13197" NA 13 0 25 0
"13198" NA 0 12 0 39
"13199" 0.512820512820513 7 1 18 1
"13200" NA 0 8 0 30
"13201" 1 9 7 7 7
"13202" NA 24 0 34 0
"13203" NA 0 26 0 30
"13204" NA 7 0 15 0
"13205" NA 13 0 31 0
"13206" NA 13 0 19 0
"13207" NA 0 9 0 18
"13208" 1 1 17 2 38
"13209" NA 0 13 0 34
"13210" 1 7 6 7 7
"13211" 1 7 7 4 4
"13212" NA 13 0 27 0
"13213" NA 0 15 0 27
"13214" NA 5 0 29 0
"13215" NA 6 0 23 0
"13216" NA 0 20 0 40
"13217" NA 0 6 0 21
"13218" NA 0 22 2 22
"13219" NA 18 0 32 0
"13220" 1 19 2 3 0
"13221" 1 8 6 5 4
"13222" NA 0 8 0 18
"13223" NA 0 12 0 16
"13224" NA 17 0 42 0
"13225" 0.484077886516911 7 4 14 16
"13226" NA 0 17 0 25
"13227" NA 0 27 0 34
