"Fisher_pvalue" "genomic_RC_A" "genomic_RC_B" "transcript_RC_A" "transcript_RC_B"
"5610" NA 8 0 9 0
"5611" NA 0 9 0 11
"5612" NA 0 6 0 18
"5613" NA 8 0 16 0
"5614" NA 8 0 11 0
"5615" NA 11 0 36 3
"5616" 1 1 11 0 8
"5617" NA 14 0 12 0
"5618" NA 0 10 0 22
"5619" 1 11 1 11 0
"5620" NA 7 0 17 0
"5621" 1 9 6 16 13
"5622" NA 0 21 0 23
"5623" NA 0 10 0 29
"5624" 0.673993808049536 6 7 3 6
"5625" NA 0 10 0 16
"5626" NA 7 0 8 0
"5627" NA 13 0 12 0
"5628" NA 12 0 10 0
"5629" NA 0 12 0 10
"5630" 0.35484085708342 8 1 10 6
"5631" NA 9 0 6 2
"5632" NA 0 12 0 7
"5633" NA 0 15 0 21
"5634" NA 11 0 12 0
"5635" NA 0 15 0 9
"5636" NA 0 14 0 24
"5637" NA 0 12 0 27
"5638" NA 13 0 11 0
"5639" NA 9 0 12 0
"5640" 1 1 11 6 32
"5641" NA 0 10 1 9
"5642" NA 0 12 0 20
"5643" NA 3 0 8 2
"5644" 0.694152923538231 7 11 3 9
"5645" NA 0 14 0 8
"5646" NA 0 23 0 20
"5647" NA 0 15 0 10
"5648" NA 0 10 0 13
"5649" NA 19 0 5 0
"5650" NA 24 0 13 0
"5651" NA 16 0 12 0
"5652" 0.662835249042146 2 11 4 12
"5653" 1 10 2 9 1
"5654" 0.556757508342603 7 2 21 2
"5655" 1 2 10 0 2
"5656" NA 0 14 0 14
"5657" 0.302447552447552 2 7 4 3
"5658" NA 8 0 10 0
"5659" NA 10 0 28 0
"5660" NA 10 0 14 0
"5661" NA 9 0 15 0
"5662" NA 0 10 0 9
"5663" NA 0 12 4 14
"5664" NA 0 7 0 8
"5665" 1 5 9 6 9
"5666" 0.62991718426501 2 11 3 8
"5667" NA 18 0 8 1
"5668" 0.632867132867133 5 4 5 2
"5669" NA 0 11 0 30
"5670" NA 14 0 18 1
"5671" NA 15 0 14 0
"5672" NA 0 18 0 18
"5673" NA 0 17 0 12
"5674" NA 7 0 12 0
"5675" 0.117389060887513 11 1 4 3
"5676" NA 14 0 12 0
"5677" 0.635267010029818 4 2 22 7
"5678" 0.669269080629964 7 6 7 3
"5679" NA 0 8 0 18
"5680" 1 8 1 26 6
"5681" 0.540229885057471 2 18 0 10
"5682" 0.48 1 11 0 13
"5683" NA 0 11 0 6
"5684" NA 0 13 0 14
"5685" NA 0 9 2 14
"5686" 0.461538461538462 5 2 7 0
"5687" 0.592074592074592 2 5 3 3
"5688" NA 11 0 8 0
"5689" NA 14 0 27 0
"5690" NA 9 0 23 0
"5691" 0.553036437246964 14 2 23 1
"5692" NA 0 7 0 13
"5693" 0.633246010954989 5 6 2 6
"5694" NA 0 12 2 7
"5695" 0.266165707468846 4 7 13 8
"5696" 0.0526315789473685 2 3 0 15
"5697" NA 0 7 0 16
"5698" NA 0 8 2 19
"5699" 1 8 6 7 6
"5700" NA 7 0 17 0
"5701" 0.278929765886288 1 14 3 8
"5702" 1 4 2 9 3
"5703" NA 6 0 14 0
"5704" 0.555769230769231 1 14 2 9
"5705" NA 0 14 0 17
"5706" NA 12 0 19 0
"5707" 1 1 9 1 13
"5708" 0.115432370350976 20 3 9 6
"5709" 0.276727227783957 13 3 12 8
"5710" 1 7 1 17 2
"5711" NA 0 16 0 9
"5712" NA 0 14 0 17
"5713" NA 0 14 0 22
"5714" 1 16 1 21 2
"5715" NA 0 8 2 21
"5716" NA 13 0 10 0
"5717" 1 2 13 1 7
"5718" NA 10 0 10 0
"5719" 1 5 5 8 7
"5720" NA 5 0 7 0
"5721" 0.587482219061166 26 3 8 2
"5722" NA 20 0 19 0
"5723" 0.274322169059011 3 2 4 13
"5724" NA 0 10 0 6
"5725" NA 0 13 0 15
"5726" NA 0 15 0 23
"5727" 0.507246376811594 6 1 16 1
"5728" NA 13 0 7 0
"5729" 1 4 3 7 4
"5730" 1 11 6 8 5
"5731" NA 9 0 14 0
"5732" 1 7 4 13 10
"5733" 0.633246010954989 5 2 6 6
"5734" NA 0 9 0 18
"5735" 0.588709677419355 16 1 13 2
"5736" 0.515151515151515 12 2 8 0
"5737" 0.25096850071205 3 9 9 8
"5738" NA 14 0 15 0
"5739" 1 8 3 11 6
"5740" 0.158548082966688 7 12 4 23
"5741" 0.33780529755762 1 7 4 7
"5742" 1 5 2 3 2
"5743" 0.675719460369071 2 9 6 14
"5744" NA 6 0 29 2
"5745" 1 4 2 17 8
"5746" NA 8 0 8 1
"5747" NA 0 8 0 9
"5748" NA 0 6 4 20
"5749" 1 7 2 4 2
"5750" NA 0 12 0 23
"5751" 1 13 1 13 0
"5752" NA 0 19 0 15
"5753" 1 6 3 7 3
"5754" NA 19 0 15 0
"5755" 0.544155844155844 1 12 2 7
"5756" NA 0 16 0 17
"5757" 0.226890756302521 9 2 23 1
"5758" NA 13 0 12 0
"5759" NA 9 0 5 9
"5760" NA 0 8 1 12
"5761" 1 2 10 1 7
"5762" 1 3 12 1 4
"5763" 1 1 3 3 8
"5764" 1 10 5 10 4
"5765" NA 0 13 0 28
"5766" 1 3 15 2 12
"5767" 0.1059107808733 6 6 14 3
"5768" NA 0 13 0 3
"5769" NA 10 0 11 0
"5770" 0.61371237458194 1 10 3 12
"5771" 1 2 13 2 15
"5772" 0.0391304347826087 8 5 12 0
"5773" NA 9 0 6 0
"5774" 1 1 8 2 11
"5775" NA 0 4 0 15
"5776" 0.529411764705882 2 10 0 6
"5777" 1 8 2 12 3
"5778" 0.115857826384142 1 12 4 5
"5779" NA 0 7 0 12
"5780" NA 0 10 2 8
"5781" NA 0 20 0 13
"5782" 0.0410579656408355 7 10 1 14
"5783" NA 3 0 15 0
"5784" 1 9 6 6 3
"5785" NA 0 18 0 15
"5786" NA 14 0 12 0
"5787" 1 1 8 2 19
"5788" NA 0 7 0 25
"5789" 1 1 3 4 11
"5790" NA 0 11 0 12
"5791" 0.258241758241758 6 3 5 0
"5792" NA 0 9 0 8
"5793" 1 1 7 1 12
"5794" NA 0 10 0 11
"5795" NA 0 11 0 21
"5796" NA 18 0 10 0
"5797" 0.283114571746385 8 6 16 5
"5798" 1 3 3 9 6
"5799" NA 0 13 0 8
"5800" NA 7 0 13 0
"5801" 1 1 8 2 15
"5802" NA 0 25 1 14
"5803" 0.0686274509803921 5 3 10 0
"5804" NA 18 0 22 0
"5805" NA 0 23 0 11
"5806" NA 5 0 6 3
"5807" 0.674922600619195 5 7 3 7
"5808" NA 0 12 0 8
"5809" NA 13 0 14 0
"5810" NA 13 0 9 0
"5811" NA 0 8 0 12
"5812" 1 7 3 8 4
"5813" NA 0 11 0 23
"5814" 1 1 10 1 14
"5815" 0.559510567296997 2 7 2 20
"5816" NA 0 6 0 18
"5817" 0.619909502262443 7 2 5 3
"5818" NA 15 0 11 0
"5819" NA 12 0 6 1
"5820" NA 15 0 7 0
"5821" 1 1 12 0 10
"5822" NA 0 17 3 10
"5823" NA 18 0 17 0
"5824" NA 20 0 10 0
"5825" 0.284829721362229 10 1 6 3
"5826" NA 0 13 0 15
"5827" NA 5 0 11 0
"5828" 1 1 13 2 13
"5829" NA 0 13 0 9
"5830" NA 7 0 9 0
"5831" NA 0 6 0 35
"5832" NA 0 15 0 21
"5833" 1 2 11 2 18
"5834" NA 8 0 11 1
"5835" 0.193551071354275 5 12 5 3
"5836" NA 20 0 7 0
"5837" 0.557275541795666 2 11 2 4
"5838" 0.619909502262443 5 4 6 2
"5839" NA 11 0 21 0
"5840" 1 10 1 10 0
"5841" NA 35 0 8 0
"5842" NA 24 0 12 1
"5843" NA 0 20 0 18
"5844" NA 7 0 17 0
"5845" 0.625418060200669 2 8 2 14
"5846" NA 0 7 0 18
"5847" 1 11 1 11 0
"5848" NA 14 0 13 0
"5849" NA 9 0 23 0
"5850" NA 18 0 18 1
"5851" 1 1 8 1 5
"5852" 0.198380566801619 6 4 3 8
"5853" 1 6 6 2 3
"5854" NA 2 0 14 2
"5855" NA 16 0 10 0
"5856" 0.715249186552235 6 9 8 7
"5857" NA 16 0 12 0
"5858" 0.215686274509804 2 9 1 24
"5859" 0.407174638487208 4 5 6 17
"5860" NA 0 19 0 12
"5861" NA 0 12 0 28
"5862" NA 0 15 0 18
"5863" 0.692448512585812 6 3 10 8
"5864" 0.688167990308252 6 4 7 9
"5865" NA 10 0 10 0
"5866" 1 11 2 10 2
"5867" 0.576086956521739 9 2 12 1
"5868" NA 0 18 0 10
"5869" NA 4 0 11 3
"5870" 0.431034482758621 1 6 1 21
"5871" NA 4 0 10 2
"5872" NA 4 0 21 0
"5873" 0.64472049689441 2 11 4 9
"5874" 1 1 4 3 13
"5875" 1 8 2 11 2
"5876" 1 10 2 3 1
"5877" 1 14 6 3 1
"5878" NA 0 13 0 11
"5879" 1 11 4 9 4
"5880" NA 8 0 8 2
"5881" NA 11 0 19 0
"5882" NA 0 10 0 9
"5883" 1 2 12 1 5
"5884" 0.209661674057959 1 15 6 18
"5885" NA 12 0 13 0
"5886" NA 15 0 22 0
"5887" NA 0 11 0 13
"5888" 0.66448928645725 4 4 6 12
"5889" 1 7 2 7 1
"5890" 0.438433276030606 3 13 6 11
"5891" NA 0 10 0 32
"5892" NA 0 14 0 0
"5893" 1 2 10 2 7
"5894" NA 17 0 30 0
"5895" 0.0239079760818891 4 2 3 18
"5896" 0.086687306501548 4 6 0 10
"5897" 0.130434782608696 7 2 15 0
"5898" 0.661835748792271 3 8 3 13
"5899" NA 0 10 0 7
"5900" 1 2 7 2 12
"5901" 1 9 5 1 0
"5902" NA 9 0 12 0
"5903" NA 0 10 0 12
"5904" 0.640225250278087 1 9 5 18
"5905" NA 0 16 0 33
"5906" NA 0 9 1 12
"5907" NA 0 12 0 10
"5908" 1 1 15 1 15
"5909" NA 0 17 0 8
"5910" NA 0 13 0 9
"5911" NA 15 0 5 0
"5912" NA 8 0 22 2
"5913" 0.267061515681787 4 8 8 6
"5914" 0.520621734081134 16 7 10 7
"5915" NA 6 0 14 0
"5916" NA 19 0 15 0
"5917" 0.575757575757576 3 4 1 4
"5918" 0.303284950343774 19 1 13 3
"5919" NA 10 0 29 3
"5920" NA 12 0 8 0
"5921" NA 0 20 0 14
"5922" NA 0 9 0 10
"5923" 1 7 3 8 2
"5924" NA 10 0 18 0
"5925" NA 9 0 23 0
"5926" 0.261538461538462 8 1 4 3
"5927" NA 0 6 0 14
"5928" NA 6 0 10 0
"5929" NA 10 0 15 9
"5930" NA 18 0 27 0
"5931" NA 13 0 13 0
"5932" NA 0 21 0 17
"5933" 0.0290080766068579 6 9 13 3
"5934" NA 0 4 0 12
"5935" NA 7 0 4 1
"5936" 0.278781979977753 10 3 18 1
"5937" 0.656407322654462 4 3 7 11
"5938" 1 7 4 8 4
"5939" 0.642414860681115 3 5 3 9
"5940" 1 3 4 4 5
"5941" NA 10 0 12 0
"5942" 0.458689458689459 19 1 6 1
"5943" 1 22 4 6 1
"5944" 0.113043478260869 4 3 16 2
"5945" NA 13 0 19 1
"5946" 0.121929824561403 11 2 3 4
"5947" NA 0 16 0 8
"5948" 0.136146442907578 4 15 7 7
"5949" 0.366739707069542 13 6 9 1
"5950" NA 8 0 15 0
"5951" NA 0 10 0 8
"5952" NA 7 0 12 0
"5953" NA 0 14 0 10
"5954" NA 8 0 18 0
"5955" NA 7 0 8 0
"5956" 1 7 10 9 14
"5957" NA 15 0 9 0
"5958" 0.0302059496567505 6 6 12 1
"5959" NA 11 0 25 1
"5960" 0.202898550724638 19 2 25 0
"5961" NA 12 0 18 1
"5962" 1 12 2 11 1
"5963" 0.718818010349664 8 12 4 9
"5964" 0.592760180995475 3 4 2 8
"5965" 1 9 1 14 1
"5966" 0.191919191919192 2 18 0 25
"5967" NA 0 12 2 14
"5968" NA 0 15 0 12
"5969" 0.703563602813978 6 12 3 9
"5970" NA 15 0 8 0
"5971" 1 8 2 10 4
"5972" 1 7 8 3 5
"5973" NA 0 9 0 20
"5974" NA 4 0 24 8
"5975" 0.601604966310849 2 22 2 11
"5976" NA 10 0 8 0
"5977" NA 0 13 0 27
"5978" 0.168582375478927 14 1 10 4
"5979" NA 0 24 0 7
"5980" 0.553383458646617 7 2 11 1
"5981" NA 0 8 0 20
"5982" 0.119354608410081 11 9 2 8
"5983" 1 10 2 9 1
"5984" 1 8 3 8 3
"5985" 0.557312252964427 2 5 2 14
"5986" NA 0 9 0 16
"5987" NA 0 7 0 14
"5988" 0.402328024619046 9 4 22 4
"5989" 1 2 6 2 6
"5990" 0.036074841836048 4 10 7 2
"5991" 0.66533180778032 3 7 3 11
"5992" NA 9 0 8 0
"5993" NA 11 0 17 0
"5994" NA 10 0 16 0
"5995" NA 10 0 7 0
"5996" 1 19 1 13 1
"5997" NA 11 0 12 6
"5998" NA 13 0 6 1
"5999" NA 16 0 29 0
"6000" 1 3 9 10 24
"6001" 0.00190521552750655 1 9 9 2
"6002" NA 11 0 15 0
"6003" NA 0 12 1 26
"6004" NA 0 10 0 7
"6005" NA 10 0 6 0
"6006" NA 0 7 0 27
"6007" 1 2 8 4 15
"6008" NA 0 15 0 15
"6009" 0.592074592074592 3 2 3 5
"6010" NA 17 0 7 0
"6011" 0.63947634123385 6 1 16 8
"6012" NA 5 0 5 0
"6013" 0.663208099740607 3 12 3 20
"6014" NA 0 8 1 12
"6015" 0.344053005817712 9 3 3 3
"6016" NA 15 0 22 2
"6017" 0.356346749226006 9 3 4 4
"6018" NA 18 0 28 1
"6019" NA 23 0 12 0
"6020" NA 0 12 0 13
"6021" NA 0 7 0 12
"6022" NA 10 0 15 0
"6023" NA 16 0 15 0
"6024" NA 6 0 9 0
"6025" 1 7 4 5 2
"6026" 1 3 5 5 6
"6027" 0.614624505928854 4 11 1 8
"6028" NA 0 13 0 13
"6029" NA 14 0 23 0
"6030" 1 8 9 7 9
"6031" NA 21 0 18 0
"6032" 1 1 1 6 7
"6033" 0.342833368004993 3 6 2 12
"6034" 0.527253984167463 8 12 11 9
"6035" 0.283267457180501 2 15 3 5
"6036" 1 11 1 9 0
"6037" 0.659442724458204 7 3 6 5
"6038" 1 1 7 2 11
"6039" NA 6 0 9 0
"6040" NA 1 0 16 0
"6041" NA 0 16 0 28
"6042" 1 14 1 20 2
"6043" NA 7 0 9 2
"6044" NA 0 15 1 11
"6045" 1 7 1 24 2
"6046" 0.0541871921182267 3 9 0 18
"6047" 0.304298642533937 5 6 5 1
"6048" NA 10 0 9 0
"6049" NA 4 0 26 2
"6050" NA 0 15 0 9
"6051" NA 0 12 0 12
"6052" NA 0 7 0 15
"6053" NA 0 11 0 8
"6054" NA 0 14 0 10
"6055" NA 0 7 1 15
"6056" 0.405034324942792 2 8 5 8
"6057" NA 8 0 7 1
"6058" NA 10 0 12 0
"6059" NA 0 4 0 5
"6060" NA 0 9 0 22
"6061" 1 17 2 8 0
"6062" 0.0725806451612904 7 3 22 1
"6063" NA 14 0 11 0
"6064" NA 13 0 21 0
"6065" NA 0 4 0 16
"6066" 0.0314456149534341 21 3 5 5
"6067" NA 16 0 5 0
"6068" NA 8 0 24 1
"6069" 1 7 11 17 26
"6070" NA 0 10 0 13
"6071" 0.405399939326524 13 5 14 2
"6072" NA 17 0 28 0
"6073" NA 14 0 19 0
"6074" NA 0 14 0 12
"6075" NA 16 0 15 0
"6076" NA 0 15 0 14
"6077" 1 2 7 4 15
"6078" 1 5 22 2 10
"6079" 0.528186274509804 5 2 10 1
"6080" NA 0 12 0 10
"6081" NA 22 0 19 1
"6082" NA 8 0 4 1
"6083" 1 10 16 4 6
"6084" 0.433752668115301 5 8 7 5
"6085" 1 4 3 10 11
"6086" 0.207452725250278 11 5 17 2
"6087" NA 14 0 19 0
"6088" 1 1 17 0 9
"6089" 1 10 2 3 1
"6090" NA 11 0 14 0
"6091" 0.6300395256917 6 3 13 3
"6092" NA 3 0 6 0
"6093" NA 8 0 17 0
"6094" 1 9 13 6 10
"6095" 1 1 19 0 5
"6096" NA 14 0 20 0
"6097" NA 0 23 0 9
"6098" 1 1 18 0 3
"6099" NA 24 0 16 0
"6100" NA 8 0 13 0
"6101" NA 10 0 10 0
"6102" NA 16 0 3 2
"6103" 1 12 1 13 2
"6104" NA 0 14 0 11
"6105" NA 12 0 18 0
"6106" 1 3 9 5 18
"6107" NA 11 0 13 0
"6108" NA 0 19 0 20
"6109" 0.537549407114625 13 1 7 2
"6110" NA 20 0 9 0
"6111" NA 0 10 0 13
"6112" NA 0 12 0 11
"6113" 0.670652576937338 2 11 5 14
"6114" 0.0401749689164952 12 6 10 19
"6115" NA 0 9 0 5
"6116" NA 0 10 2 8
"6117" NA 0 8 1 32
"6118" NA 12 0 12 0
"6119" NA 0 15 0 9
"6120" NA 18 0 24 0
"6121" 1 10 8 14 12
"6122" NA 6 0 9 2
"6123" NA 0 10 0 26
"6124" NA 12 0 22 0
"6125" NA 5 0 19 0
"6126" 0.702106841316184 9 9 4 7
"6127" NA 9 0 17 0
"6128" NA 0 10 0 11
"6129" 0.522727272727273 1 6 2 3
"6130" 1 2 1 10 9
"6131" 0.558823529411765 6 2 9 1
"6132" 0.538461538461538 7 1 4 2
"6133" 1 5 2 8 2
"6134" NA 0 18 0 7
"6135" NA 5 0 8 0
"6136" NA 0 12 0 12
"6137" NA 12 0 6 0
"6138" NA 0 9 0 9
"6139" NA 0 13 0 24
"6140" NA 0 14 0 14
"6141" NA 13 0 10 0
"6142" 1 3 7 7 19
"6143" 0.247516489433302 3 7 9 7
"6144" 1 6 9 4 6
"6145" NA 0 18 0 14
"6146" NA 6 0 8 0
"6147" 0.391283638961657 8 4 4 6
"6148" 0.0421052631578947 7 7 10 1
"6149" NA 14 0 18 0
"6150" 1 10 3 15 6
"6151" 1 13 3 18 3
"6152" NA 9 0 5 0
"6153" 0.502732709426137 12 8 7 9
"6154" NA 0 7 0 9
"6155" NA 10 0 6 0
"6156" 0.185215471311133 9 7 7 16
"6157" 0.184529819457517 18 5 4 4
"6158" 0.616131237183869 10 3 8 1
"6159" NA 10 0 11 0
"6160" 1 10 1 13 1
"6161" 0.372506109348215 1 16 4 19
"6162" NA 0 7 0 4
"6163" 1 12 1 16 1
"6164" NA 10 0 20 0
"6165" 0.0567505720823799 5 7 12 3
"6166" NA 0 10 0 5
"6167" NA 0 10 0 15
"6168" 1 5 1 13 2
"6169" NA 0 17 0 13
"6170" NA 14 0 8 0
"6171" NA 0 5 0 7
"6172" NA 7 0 6 0
"6173" 0.0510297482837529 8 3 5 12
"6174" NA 0 13 0 13
"6175" NA 0 13 0 13
"6176" NA 0 12 0 15
"6177" NA 0 12 0 23
"6178" 0.169802333889021 2 7 6 4
"6179" 1 1 22 0 16
"6180" 0.691355084543939 6 4 6 6
"6181" NA 0 10 0 17
"6182" NA 13 0 12 0
"6183" NA 0 6 0 16
"6184" NA 10 0 11 0
"6185" NA 9 0 11 0
"6186" NA 0 6 0 15
"6187" NA 0 15 1 12
"6188" NA 5 0 10 0
"6189" NA 0 6 0 6
"6190" NA 0 15 0 22
"6191" 1 2 11 1 10
"6192" NA 9 0 16 0
"6193" NA 0 7 0 8
"6194" 0.272068511198946 7 3 13 1
"6195" 0.0808695652173913 11 1 8 6
"6196" NA 0 10 0 18
"6197" NA 9 0 32 0
"6198" NA 0 14 3 9
"6199" NA 0 9 0 5
"6200" NA 0 9 0 23
"6201" 1 12 1 20 1
"6202" NA 6 0 10 0
"6203" 1 1 9 1 13
"6204" NA 13 0 14 0
"6205" NA 4 0 13 1
"6206" 0.660019614253024 2 4 8 9
"6207" NA 0 8 0 8
"6208" 0.0902255639097745 4 7 0 11
"6209" NA 0 23 0 16
"6210" NA 15 0 10 0
"6211" 0.681659170414793 10 5 11 3
"6212" NA 18 0 7 0
"6213" NA 14 0 22 0
"6214" NA 0 12 0 13
"6215" NA 15 0 14 0
"6216" 1 5 8 8 12
"6217" NA 0 21 0 29
"6218" NA 10 0 5 0
"6219" NA 7 0 12 0
"6220" NA 5 0 13 2
"6221" NA 0 13 3 23
"6222" NA 0 10 0 8
"6223" 1 7 1 3 0
"6224" NA 0 16 0 11
"6225" NA 10 0 3 0
"6226" 0.156695156695157 2 9 0 16
"6227" NA 0 8 1 5
"6228" 0.736896852358476 5 13 8 14
"6229" NA 12 0 15 1
"6230" NA 0 16 1 7
"6231" NA 8 0 2 2
"6232" 1 15 4 17 4
"6233" 0.401789057624298 8 2 9 6
"6234" NA 8 0 17 0
"6235" NA 0 12 0 16
"6236" 1 8 3 12 6
"6237" 0.333333333333333 1 5 0 12
"6238" 1 3 8 3 8
"6239" 1 4 4 3 3
"6240" 1 6 3 9 5
"6241" NA 0 14 0 13
"6242" NA 0 6 0 22
"6243" NA 19 0 23 0
"6244" NA 0 7 0 36
"6245" 0.156330351570626 3 4 14 4
"6246" 1 6 4 13 10
"6247" NA 13 0 19 0
"6248" NA 0 9 0 9
"6249" 0.16304347826087 8 2 14 0
"6250" NA 0 15 1 12
"6251" NA 6 0 19 0
"6252" 1 6 1 17 2
"6253" 1 3 7 4 8
"6254" 0.104926638847759 2 7 9 6
"6255" NA 0 17 0 9
"6256" 1 9 8 13 10
"6257" 1 18 1 13 0
"6258" NA 19 0 15 0
"6259" NA 5 0 9 0
"6260" NA 0 7 0 8
"6261" 0.140866873065015 1 5 8 5
"6262" NA 0 6 0 5
"6263" NA 0 9 0 13
"6264" 1 2 1 12 5
"6265" 1 2 11 2 13
"6266" 0.201556064073227 2 11 6 7
"6267" NA 0 9 1 11
"6268" NA 10 0 24 0
"6269" 1 5 9 5 8
"6270" 0.723093992312301 6 5 19 11
"6271" 0.74486967501428 12 6 12 8
"6272" NA 19 0 19 1
"6273" 1 5 11 3 8
"6274" NA 15 0 20 0
"6275" NA 3 0 20 0
"6276" NA 0 13 0 22
"6277" 1 13 2 7 1
"6278" 1 7 8 6 5
"6279" 0.156959448968215 5 12 8 6
"6280" NA 0 14 0 29
"6281" 0.45 8 1 11 0
"6282" 0.576470588235294 3 6 1 8
"6283" NA 8 0 10 0
"6284" NA 0 8 0 10
"6285" NA 0 12 0 13
"6286" 0.337662337662338 17 1 3 1
"6287" NA 0 9 0 21
"6288" 0.440071192473938 7 7 4 9
"6289" NA 0 22 0 10
"6290" NA 0 10 0 8
"6291" NA 0 21 0 12
"6292" 0.298498023715415 15 3 4 3
"6293" 0.66533180778032 3 7 3 11
"6294" 0.188058136000294 4 12 12 12
"6295" NA 8 0 6 0
"6296" 1 12 3 8 3
"6297" 0.242105263157895 9 3 8 0
"6298" NA 16 0 10 0
"6299" 0.440071192473938 4 7 10 7
"6300" NA 0 12 0 22
"6301" 0.64040536122916 10 2 8 4
"6302" NA 5 0 14 0
"6303" 1 1 10 1 15
"6304" 0.325592885375494 3 2 6 13
"6305" NA 0 7 0 11
"6306" 0.591331269349845 1 8 3 8
"6307" 1 2 3 10 15
"6308" 0.48051948051948 2 10 0 10
"6309" 0.692448512585812 6 3 10 8
"6310" NA 0 9 0 22
"6311" NA 16 0 18 0
"6312" NA 0 15 0 33
"6313" 0.545923632610939 1 10 2 6
"6314" 0.694028718778441 11 4 17 4
"6315" 1 13 1 28 1
"6316" NA 20 0 14 1
"6317" NA 0 13 0 20
"6318" NA 4 0 17 0
"6319" 1 21 1 15 1
"6320" NA 13 0 14 0
"6321" NA 6 0 11 20
"6322" NA 0 7 0 29
"6323" 1 10 2 13 3
"6324" NA 11 0 16 0
"6325" NA 0 16 0 20
"6326" NA 6 0 28 0
"6327" NA 7 0 16 0
"6328" 0.41364921254543 7 4 5 7
"6329" 0.397334769147934 5 4 5 11
"6330" 0.325925925925926 10 3 13 1
"6331" NA 0 6 0 13
"6332" NA 0 14 0 17
"6333" NA 6 0 14 0
"6334" NA 16 0 9 0
"6335" NA 9 0 7 0
"6336" 0.461538461538462 2 5 0 7
"6337" 1 8 4 11 5
"6338" NA 0 13 3 10
"6339" 0.411764705882353 6 1 10 0
"6340" NA 0 13 0 23
"6341" NA 5 0 14 0
"6342" 1 3 1 7 2
"6343" NA 8 0 22 0
"6344" 1 7 4 8 6
"6345" 0.720681594686528 5 7 11 10
"6346" 0.6300395256917 6 3 13 3
"6347" 0.514394484681519 10 5 12 10
"6348" 1 1 22 0 8
"6349" NA 0 14 2 4
"6350" NA 0 5 0 8
"6351" NA 6 0 7 0
"6352" NA 7 0 17 0
"6353" 1 16 1 17 2
"6354" NA 13 0 13 1
"6355" NA 0 11 0 13
"6356" NA 0 16 0 17
"6357" NA 10 0 15 0
"6358" 1 3 10 3 10
"6359" 0.00275945618522009 1 9 10 3
"6360" NA 0 16 0 13
"6361" 0.261717032302707 2 8 9 12
"6362" 0.342857142857143 1 11 0 23
"6363" 0.252412503425707 9 7 12 3
"6364" 1 1 17 1 17
"6365" 0.329501915708812 1 14 3 11
"6366" NA 12 0 8 4
"6367" 1 8 2 9 3
"6368" NA 12 0 11 0
"6369" 1 19 2 13 1
"6370" NA 10 0 12 0
"6371" NA 0 13 0 19
"6372" NA 12 0 24 0
"6373" 0.71768295418854 8 8 5 7
"6374" NA 18 0 24 0
"6375" NA 0 9 0 8
"6376" NA 16 0 8 0
"6377" NA 0 14 0 15
"6378" NA 0 16 0 9
"6379" NA 3 0 12 3
"6380" 1 11 2 10 2
"6381" 0.214285714285714 8 2 11 0
"6382" NA 6 0 24 2
"6383" 1 1 14 1 11
"6384" 0.0827586206896551 2 7 0 21
"6385" NA 0 12 0 21
"6386" NA 0 13 1 10
"6387" NA 0 11 0 22
"6388" NA 0 7 0 8
"6389" NA 0 9 0 7
"6390" NA 10 0 10 0
"6391" NA 18 0 19 0
"6392" NA 0 5 0 35
"6393" 0.655019902697921 10 3 6 3
"6394" NA 11 0 13 0
"6395" NA 13 0 12 0
"6396" 0.0496526545307033 7 15 1 18
"6397" 1 1 11 0 11
"6398" 0.685907418499187 8 2 16 7
"6399" NA 10 0 7 0
"6400" 0.440071192473938 4 7 9 7
"6401" NA 4 0 5 0
"6402" NA 0 7 0 15
"6403" NA 10 0 13 1
"6404" 0.110701305693902 10 5 3 8
"6405" NA 21 0 11 0
"6406" 0.569148936170213 2 19 1 27
"6407" 0.278514588859416 9 3 16 1
"6408" NA 0 13 0 4
"6409" 1 3 4 12 13
"6410" NA 0 11 0 14
"6411" 1 7 5 7 4
"6412" NA 0 6 0 25
"6413" 0.0709494324045408 3 3 1 12
"6414" 1 4 2 7 2
"6415" 1 16 7 8 4
"6416" NA 0 3 0 18
"6417" NA 10 0 14 0
"6418" 0.642414860681115 7 2 7 4
"6419" NA 12 0 13 0
"6420" NA 0 13 0 23
"6421" NA 10 0 11 0
"6422" 0.454272863568216 3 10 6 10
"6423" 1 1 12 0 4
"6424" 0.251859828599632 4 8 9 6
"6425" NA 0 11 4 15
"6426" NA 14 0 8 0
"6427" 0.68815592203898 5 8 4 12
"6428" 0.232682778845182 12 6 14 2
"6429" NA 0 12 0 12
"6430" NA 0 21 0 8
"6431" NA 11 0 10 0
"6432" 1 2 2 5 3
"6433" 1 8 3 12 5
"6434" 1 1 11 3 18
"6435" 0.354730895290668 14 1 15 4
"6436" 0.266347687400319 11 5 6 0
"6437" NA 8 0 24 1
"6438" NA 20 0 9 0
"6439" 0.590062111801242 3 9 1 11
"6440" NA 0 21 0 7
"6441" NA 0 16 0 19
"6442" NA 0 12 0 12
"6443" NA 10 0 25 0
"6444" NA 5 0 7 1
"6445" 0.0542378965316103 5 9 10 3
"6446" 0.581538461538462 2 7 2 16
"6447" 0.152669166265764 9 5 6 12
"6448" NA 20 0 8 0
"6449" 0.144444444444444 12 2 22 0
"6450" 0.482758620689655 2 13 0 15
"6451" NA 0 10 0 15
"6452" NA 0 9 0 9
"6453" NA 10 0 15 0
"6454" 0.717784253034773 4 9 9 12
